brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,seats,selling_price
Ford,Ecosport,7,65238,Diesel,Manual,22.7,1498,5,600000
Maruti,Ciaz,5,37000,Petrol,Automatic,19.12,1373,5,550000
Hyundai,i20,6,25000,Diesel,Manual,22.54,1396,5,525000
Renault,KWID,4,17000,Petrol,Manual,25.17,799,5,300000
Ford,Figo,9,115000,Diesel,Manual,20,1399,5,350000
Maruti,Swift Dzire,5,35000,Diesel,Manual,26.59,1248,5,600000
Mahindra,Scorpio,3,6345,Diesel,Manual,16.36,2179,7,1425000
Hyundai,i20,6,60000,Petrol,Manual,18.6,1197,5,500000
Hyundai,i20,9,74357,Petrol,Manual,17,1197,5,470000
Hyundai,i20,3,25000,Petrol,Manual,17.19,1197,5,600000
Mahindra,KUV,5,65000,Diesel,Manual,25.32,1198,6,345000
Maruti,Swift,4,100000,Diesel,Manual,28.4,1248,5,580000
Volkswagen,Polo,8,23000,Petrol,Manual,16.47,1198,5,350000
Tata,Nexon,3,47000,Diesel,Manual,21.5,1497,5,680000
Hyundai,Verna,5,27000,Petrol,Manual,17.43,1396,5,550000
Ford,Ecosport,3,18000,Diesel,Manual,23,1498,5,1050000
Tata,Nexon,1,5000,Petrol,Manual,17,1198,5,750000
Ford,Ecosport,7,54000,Diesel,Manual,22.7,1498,5,520000
Renault,Duster,4,51430,Diesel,Manual,19.87,1461,5,625000
Honda,WR-V,4,36000,Petrol,Manual,17.5,1199,5,625000
Hyundai,i20,5,60000,Petrol,Manual,18.6,1197,5,515000
Hyundai,i10,9,35000,Petrol,Manual,20.36,1197,5,245000
Honda,City,2,9000,Petrol,Automatic,18,1497,5,1150000
Land Rover,Rover,4,60000,Diesel,Automatic,12.83,2179,7,3800000
Hyundai,Grand,1,3800,Petrol,Manual,20.7,1197,5,600000
Maruti,Wagon R,4,40000,CNG,Manual,26.6,998,5,330000
Renault,KWID,4,20914,Petrol,Manual,23.01,999,5,340000
Maruti,Wagon R,3,45455,Petrol,Manual,18.9,998,5,425000
Honda,Amaze,3,70000,Petrol,Automatic,18.1,1199,5,620000
Maruti,Ignis,3,20000,Petrol,Manual,20.89,1197,5,570000
Maruti,Alto,14,46000,Petrol,Manual,19.7,796,5,110000
Honda,City,8,15000,Petrol,Manual,16.8,1497,5,470000
Hyundai,i20,5,20000,Petrol,Manual,17.19,1197,5,540000
Hyundai,Venue,2,28600,Diesel,Manual,23.7,1396,5,1050000
Maruti,Wagon R,6,90000,Petrol,Manual,20.51,998,5,300000
Toyota,Innova,2,25000,Diesel,Manual,13.68,2393,8,1950000
Maruti,Ciaz,2,30000,Petrol,Automatic,20.28,1462,5,960000
Maruti,Wagon R,6,90000,Petrol,Manual,20.51,998,5,400000
Maruti,Swift Dzire,2,15000,Diesel,Manual,28.4,1248,5,757000
Hyundai,i10,5,30000,Petrol,Manual,19.81,1086,5,325000
Honda,City,6,45000,Diesel,Manual,25.1,1498,5,575000
Tata,Tiago,4,50000,Petrol,Manual,23.84,1199,5,400000
Datsun,RediGO,5,13000,Petrol,Manual,22.7,799,5,285000
Volkswagen,Polo,6,40346,Petrol,Manual,16.47,1198,5,400000
Skoda,Superb,6,40000,Petrol,Manual,13.1,1798,5,895000
Ford,Ecosport,2,18500,Petrol,Manual,17,1497,5,950000
Maruti,Ciaz,5,18000,Petrol,Manual,20.73,1373,5,525000
Maruti,Swift,10,70000,Petrol,Manual,16.1,1197,5,240000
Hyundai,i20,5,62000,Petrol,Manual,18.6,1197,5,500000
Mahindra,Bolero,9,200000,Diesel,Manual,13.6,2523,8,400000
Hyundai,Grand,4,18000,Petrol,Manual,18.9,1197,5,460000
Maruti,Wagon R,5,63554,Petrol,Manual,20.51,998,5,350000
Hyundai,i10,14,55756,Petrol,Manual,19.81,1086,5,200000
Tata,Tiago,2,21860,Petrol,Manual,23.84,1199,5,425000
Tata,Tiago,3,20000,Petrol,Manual,23.84,1199,5,440000
Maruti,Swift Dzire,3,40000,Diesel,Manual,28.4,1248,5,740000
Mercedes-Benz,E-Class,7,10000,Diesel,Automatic,13,2143,5,3600000
Hyundai,i20,10,17728,Petrol,Manual,18.5,1197,5,215000
Maruti,Swift,7,60000,Diesel,Manual,28.4,1248,5,475000
Ford,Figo,10,54263,Diesel,Manual,20,1399,5,225000
Mahindra,XUV500,9,130000,Diesel,Manual,15.1,2179,7,850000
Hyundai,Santro,13,89346,Petrol,Manual,17.92,1086,5,100000
Maruti,Vitara,2,40000,Diesel,Manual,24.3,1248,5,900000
Maruti,Swift,5,110000,Diesel,Manual,25.2,1248,5,500000
Tata,Nexon,3,4200,Petrol,Manual,17,1198,5,755000
Maruti,Alto,6,40000,Petrol,Manual,23.95,998,5,325000
Maruti,Wagon R,3,30000,Petrol,Manual,20.51,998,5,425000
Tata,Safari,4,50000,Diesel,Manual,14.1,2179,7,890000
Tata,Safari,14,80000,Petrol,Manual,12,2092,7,70000
Hyundai,i20,8,36000,Petrol,Manual,18.5,1197,5,324000
Maruti,Alto,10,29000,Petrol,Manual,19.7,796,5,180000
Maruti,Swift,4,90000,Petrol,Manual,22,1197,5,450000
Maruti,Swift Dzire,3,18000,Petrol,Manual,20.85,1197,5,650000
Toyota,Innova,10,146781,Diesel,Manual,12.8,2494,7,610000
Hyundai,Elantra,3,32000,Petrol,Automatic,14.62,1999,5,1199000
Maruti,Alto,3,20000,Petrol,Manual,24.7,796,5,322000
Maruti,Vitara,3,64000,Diesel,Manual,24.3,1248,5,790000
Mahindra,KUV,5,36000,Petrol,Manual,18.15,1198,5,400000
Maruti,Swift,3,30000,Petrol,Manual,22,1197,5,550000
Maruti,Baleno,3,25000,Petrol,Manual,21.4,1197,5,700000
Mahindra,XUV300,2,11840,Petrol,Manual,17,1197,5,1190000
Honda,WR-V,1,5000,Petrol,Manual,17.5,1199,5,925000
Mercedes-Benz,CLS,7,8000,Petrol,Automatic,9.26,3498,4,4200000
Maruti,Alto,8,38600,Petrol,Manual,20.92,998,5,229000
Hyundai,Creta,5,20234,Petrol,Manual,15.8,1591,5,925000
Mahindra,Scorpio,6,80000,Diesel,Manual,15.4,1997,7,900000
Hyundai,Creta,6,85000,Diesel,Manual,19.67,1582,5,860000
Maruti,Wagon R,11,20000,Petrol,Manual,18.9,998,5,350000
Maruti,Swift Dzire,6,100000,Diesel,Manual,26.59,1248,5,500000
Ford,Ecosport,6,720000,Diesel,Manual,22.7,1498,5,675000
Maruti,Swift Dzire,6,26000,Petrol,Manual,20.85,1197,5,475000
Mahindra,Scorpio,6,40000,Diesel,Manual,15.4,2523,9,800000
Renault,KWID,2,30000,Petrol,Manual,23.01,999,5,350000
Honda,City,7,30000,Petrol,Manual,17.4,1497,5,625000
Honda,Civic,10,180000,Petrol,Manual,14.8,1799,5,350000
Hyundai,i10,9,31000,Petrol,Manual,19.81,1086,5,252000
Honda,City,6,80000,Diesel,Manual,25.1,1498,5,600000
BMW,3,2,2000,Diesel,Automatic,19.59,1995,5,4300000
Maruti,Celerio,3,15000,Petrol,Manual,21.63,998,5,400000
Maruti,Alto,7,37604,Petrol,Manual,20.92,998,5,300000
Maruti,Eeco,7,50000,Petrol,Manual,15.37,1196,7,250000
Hyundai,Verna,8,42000,Diesel,Manual,22.32,1582,5,415000
Mahindra,Scorpio,8,130000,Diesel,Manual,12.05,2179,8,550000
Hyundai,i20,4,35000,Petrol,Manual,18.5,1197,5,545000
Toyota,Innova,2,15000,Diesel,Manual,13.68,2393,8,1570000
Honda,City,6,48000,Diesel,Manual,26,1498,5,650000
Mercedes-Benz,E-Class,9,140000,Diesel,Automatic,13,2987,5,2550000
Mahindra,Bolero,9,100000,Diesel,Manual,15.96,2523,7,360000
Mercedes-Benz,E-Class,4,52000,Diesel,Automatic,13,2143,5,2950000
Maruti,Eeco,5,50000,Petrol,Manual,15.37,1196,7,350000
BMW,3,7,90000,Diesel,Automatic,21.76,1995,5,2025000
Ford,Ecosport,3,5972,Diesel,Manual,21.7,1498,5,975000
Honda,City,6,51000,Petrol,Manual,17.4,1497,5,550000
Mahindra,Bolero,6,170000,Diesel,Manual,15.96,2523,7,520000
Hyundai,i20,4,12000,Petrol,Manual,18.6,1197,5,775000
Maruti,Alto,7,50000,Petrol,Manual,22.74,796,5,210000
Mahindra,Bolero,5,120000,Diesel,Manual,15.96,2523,9,520000
Renault,Duster,8,80000,Diesel,Manual,20.45,1461,5,380000
Honda,City,7,110000,Diesel,Manual,26,1498,5,600000
Renault,Duster,6,63000,Diesel,Manual,20.45,1461,5,550000
Toyota,Innova,4,71000,Diesel,Manual,13.68,2393,7,1575000
Audi,Q7,6,70000,Diesel,Automatic,12.07,2967,7,2900000
Hyundai,Creta,3,82000,Diesel,Manual,19.67,1582,5,1135000
Maruti,Swift Dzire,9,47000,Diesel,Manual,23.4,1248,5,371000
Tata,Tiago,4,32455,Petrol,Manual,23.84,1199,5,400000
Hyundai,Creta,6,72000,Diesel,Manual,19.67,1582,5,950000
Maruti,Swift,2,15000,Petrol,Manual,22,1197,5,710000
Honda,City,19,110000,Petrol,Manual,13,1493,5,50000
Maruti,Alto,5,50000,Petrol,Manual,23.95,998,5,276000
Tata,Nexon,4,20000,Petrol,Manual,17,1198,5,550000
Mahindra,Bolero,11,85000,Diesel,Manual,13.6,2523,7,330000
Maruti,Wagon R,7,70000,Petrol,Manual,20.51,998,5,400000
Volkswagen,Polo,2,13000,Petrol,Manual,16.2,1199,5,480000
Hyundai,Santro,13,64022,Petrol,Manual,17.92,1086,5,180000
Hyundai,i20,4,110000,Diesel,Manual,22.54,1396,5,670000
Maruti,Alto,2,30000,Petrol,Manual,23.95,998,5,363000
Maruti,Ciaz,7,78000,Diesel,Manual,26.21,1248,5,625000
Mahindra,Bolero,5,58800,Diesel,Manual,13.6,2523,7,585000
Ford,Figo,5,70000,Diesel,Manual,25.83,1498,5,400000
Hyundai,i20,5,10487,Petrol,Manual,18.6,1197,5,449000
Skoda,Rapid,7,349000,Diesel,Manual,21.14,1498,5,349000
Mahindra,Scorpio,8,100000,Diesel,Manual,15.4,2179,8,650000
Toyota,Fortuner,4,40000,Diesel,Manual,14.24,2755,7,3000000
Renault,Duster,8,100000,Diesel,Manual,19.01,1461,5,325000
Hyundai,i20,9,45000,Petrol,Manual,17,1197,5,380000
Maruti,Swift Dzire,4,50000,Diesel,Manual,28.4,1248,5,740000
Maruti,Vitara,4,39000,Diesel,Manual,24.3,1248,5,880000
Mahindra,Scorpio,3,40000,Diesel,Manual,16.36,2179,7,1200000
Ford,Freestyle,3,50000,Petrol,Manual,19,1194,5,625000
Maruti,Ignis,4,8600,Petrol,Manual,20.89,1197,5,600000
Ford,Figo,5,35000,Petrol,Manual,18.16,1196,5,500000
Ford,Ecosport,5,48000,Petrol,Automatic,16.5,1499,5,699000
Maruti,Ertiga,8,55000,Diesel,Manual,25.47,1248,7,710000
Maruti,Swift Dzire,5,120000,Diesel,Manual,26.59,1248,5,500000
BMW,X1,5,24000,Diesel,Automatic,19.62,1998,5,2575000
Maruti,Baleno,4,35000,Petrol,Manual,21.4,1197,5,600000
Maruti,Alto,11,87743,Petrol,Manual,19.7,796,5,150000
Mahindra,KUV100,5,51630,Diesel,Manual,25.32,1198,6,245000
Mahindra,XUV500,7,43000,Diesel,Manual,15.1,2179,7,725000
Toyota,Innova,7,82000,Diesel,Manual,12.99,2494,8,879000
Hyundai,i10,11,50000,Petrol,Manual,20.36,1197,5,210000
Tata,Safari,5,100000,Diesel,Manual,14.1,2179,7,750000
Tata,Tiago,2,12000,Petrol,Manual,23.84,1199,5,470000
Mahindra,Bolero,4,59170,Diesel,Manual,16.5,1493,7,595000
Maruti,Alto,11,41000,Petrol,Manual,19.7,796,5,160000
Hyundai,Venue,1,10000,Diesel,Manual,23.7,1493,5,1000000
Maruti,Celerio,6,50000,Petrol,Manual,23.1,998,5,305000
Maruti,Wagon R,3,32000,Petrol,Manual,21.79,998,5,435000
Hyundai,i20,11,80000,Petrol,Manual,17,1197,5,250000
Ford,Figo,9,90000,Diesel,Manual,20,1399,5,150000
Mahindra,XUV500,7,82001,Diesel,Manual,15.1,2179,7,755000
Maruti,Alto,7,33000,Petrol,Manual,22.74,796,5,237000
Hyundai,i20,4,35000,Petrol,Manual,18.6,1197,5,625000
Maruti,Swift Dzire,6,80000,CNG,Manual,19,1197,5,325000
Hyundai,Grand,5,35000,Petrol,Manual,18.9,1197,5,420000
Ford,Figo,7,63407,Diesel,Manual,20,1399,5,440000
Mahindra,XUV500,3,27300,Diesel,Automatic,15.1,2179,7,1605000
Mahindra,Bolero,9,68000,Diesel,Manual,15.96,2523,7,400000
Mahindra,XUV500,3,50000,Diesel,Manual,15.1,2179,7,1350000
Maruti,Alto,3,32000,Petrol,Manual,24.7,796,5,280000
Maruti,Ertiga,4,25000,Petrol,Manual,17.5,1373,7,630000
Renault,KWID,6,5000,Petrol,Manual,25.17,799,5,250000
Hyundai,i10,8,52000,Petrol,Manual,20.36,1197,5,235000
Ford,Figo,10,36000,Petrol,Manual,15.6,1196,5,185000
Maruti,Wagon R,9,53000,Petrol,Manual,21.5,1197,5,275000
Hyundai,Grand,4,29000,Petrol,Manual,18.9,1197,5,467000
Hyundai,Creta,5,60000,Diesel,Manual,19.67,1582,5,975000
Hyundai,Grand,3,21000,Petrol,Manual,18.9,1197,5,580000
Volkswagen,Polo,7,71377,Diesel,Manual,22.07,1199,5,365000
Honda,City,2,21000,Diesel,Manual,25.6,1498,5,1050000
Hyundai,i20,1,5000,Petrol,Automatic,17.4,1197,5,730000
Maruti,Alto,5,15000,Petrol,Manual,24.7,796,5,289000
Toyota,Fortuner,6,60000,Diesel,Manual,13,2982,7,1600000
Maruti,Wagon R,6,37564,Petrol,Manual,18.9,998,5,330000
Maruti,Alto,6,50000,Petrol,Manual,22.74,796,5,250000
Honda,WR-V,4,34250,Petrol,Manual,17.5,1199,5,825000
Tata,Tiago,5,29200,Diesel,Manual,27.28,1047,5,320000
Honda,City,4,44316,Petrol,Manual,17,1497,5,740000
Toyota,Innova,13,90000,Diesel,Manual,12.8,2494,8,695000
Hyundai,i20,4,39000,Petrol,Manual,18.6,1197,5,595000
Maruti,Swift Dzire,9,120000,Diesel,Manual,19.3,1248,5,450000
Maruti,Swift,5,55000,Diesel,Manual,22.9,1248,5,451000
Maruti,Wagon R,6,30000,Petrol,Automatic,20.51,998,5,330000
Ford,Ecosport,2,15000,Diesel,Manual,22.77,1498,5,875000
Maruti,Alto,10,30000,Petrol,Manual,19.7,796,5,150000
BMW,3,12,15000,Petrol,Automatic,12.05,1995,5,750000
Toyota,Fortuner,11,115000,Diesel,Manual,11.5,2982,7,775000
Maruti,Wagon R,14,70000,Petrol,Manual,18.9,1061,5,80000
Maruti,Ignis,4,8000,Petrol,Manual,20.89,1197,5,420000
Honda,Amaze,6,66000,Diesel,Manual,25.8,1498,5,415000
Maruti,Swift Dzire,4,33800,Diesel,Manual,28.4,1248,5,580000
Maruti,Alto,6,38000,Petrol,Manual,23.95,998,5,260000
Renault,KWID,5,40000,Petrol,Manual,23.01,999,5,255000
Maruti,Wagon R,6,32000,Petrol,Manual,20.51,998,5,320000
Hyundai,i20,3,25000,Petrol,Manual,18.6,1197,5,645000
Porsche,Cayenne,8,120000,Diesel,Automatic,15.15,2967,5,5000000
Tata,Tiago,5,35000,Petrol,Manual,23.84,1199,5,300000
Maruti,Swift,9,40000,Petrol,Manual,18.6,1197,5,320000
Maruti,Alto,6,36668,Petrol,Manual,22.74,796,5,270000
Tata,Tiago,5,60000,Diesel,Manual,27.28,1047,5,400000
Maruti,Swift,8,60000,Diesel,Manual,22.9,1248,5,360000
Honda,Amaze,4,70000,Diesel,Manual,25.8,1498,5,450000
Mahindra,KUV,5,35000,Diesel,Manual,25.32,1198,6,700000
Toyota,Fortuner,4,19000,Diesel,Manual,14.24,2755,7,2950000
Maruti,Swift Dzire,9,50000,Petrol,Manual,20.85,1197,5,400000
Maruti,Swift,6,50000,Diesel,Manual,28.4,1248,5,475000
Renault,Duster,6,25000,Petrol,Manual,13.24,1598,5,450000
Maruti,Baleno,3,35000,Petrol,Manual,21.4,1197,5,540000
Hyundai,i20,6,80000,Petrol,Manual,18.6,1197,5,425000
Maruti,Baleno,5,50000,Diesel,Manual,27.39,1248,5,725000
Maruti,Ignis,3,20000,Petrol,Manual,20.89,1197,5,520000
Maruti,Swift Dzire,6,52000,Diesel,Manual,26.59,1248,5,449000
Maruti,Celerio,7,35000,Petrol,Manual,23.1,998,5,350000
Hyundai,Creta,4,70000,Diesel,Manual,21.38,1396,5,850000
Maruti,Alto,5,20000,Petrol,Manual,22.74,796,5,235000
Maruti,Vitara,4,15000,Diesel,Manual,24.3,1248,5,740000
Hyundai,Verna,7,35000,Petrol,Manual,17.01,1591,5,550000
Ford,Figo,6,61879,Diesel,Manual,20,1399,5,450000
Honda,City,4,40000,Petrol,Manual,17.8,1497,5,649000
Datsun,GO,5,50000,Petrol,Manual,19.02,1198,7,310000
Renault,Duster,5,130000,Diesel,Manual,19.87,1461,5,595000
Mahindra,XUV500,8,55000,Diesel,Manual,15.1,2179,7,749000
Hyundai,Verna,3,110000,Diesel,Manual,22,1582,5,900000
Hyundai,i20,1,7120,Petrol,Manual,18.6,1197,5,690000
Mahindra,Bolero,3,33500,Diesel,Manual,15.96,2523,7,695000
Maruti,Swift,2,12500,Petrol,Manual,21.21,1197,5,611000
Renault,Duster,6,38000,Diesel,Manual,19.87,1461,5,685000
Ford,Ecosport,6,102693,Diesel,Manual,23,1498,5,550000
Maruti,Wagon R,13,84915,LPG,Manual,17.3,1061,5,175000
Maruti,Wagon R,5,32000,Petrol,Manual,21.79,998,5,365000
Maruti,Ignis,3,11000,Petrol,Automatic,20.89,1197,5,550000
MG,Hector,1,1001,Diesel,Manual,17.41,1956,5,2000000
Maruti,Alto,6,50000,Petrol,Manual,22.74,796,5,210000
Toyota,Fortuner,8,189000,Diesel,Manual,13,2982,7,1400000
Hyundai,i10,7,36976,LPG,Manual,19.2,1086,5,259000
Hyundai,Verna,9,92570,Diesel,Manual,22.32,1582,5,450000
Mahindra,Scorpio,5,57000,Diesel,Manual,15.4,2179,7,890000
Tata,Harrier,2,20000,Diesel,Manual,17,1956,5,1700000
Ford,Ecosport,3,24000,Petrol,Automatic,14.8,1497,5,970000
Hyundai,i20,4,87000,Petrol,Manual,17.19,1197,5,650000
Honda,City,4,40000,Diesel,Manual,25.6,1498,5,990000
Honda,CR,8,55000,Petrol,Automatic,12,2354,5,890000
Honda,City,7,120000,Diesel,Manual,25.1,1498,5,500000
Mahindra,XUV500,5,40000,Diesel,Manual,16,2179,7,1150000
Honda,Amaze,2,35000,Petrol,Manual,17.8,1198,5,595000
BMW,3,11,63000,Diesel,Automatic,16.07,1995,5,750000
Ford,Freestyle,3,42000,Diesel,Manual,24.4,1498,5,650000
Tata,Tiago,4,9000,Petrol,Manual,23.84,1199,5,410000
Maruti,Vitara,4,80000,Diesel,Manual,24.3,1248,5,600000
Hyundai,i20,4,47000,Diesel,Manual,22.54,1396,5,600000
Hyundai,i20,4,65000,Diesel,Manual,21.19,1396,5,650000
BMW,X1,10,70000,Diesel,Automatic,17.05,1995,5,1000000
Hyundai,Verna,8,41000,Diesel,Manual,22.32,1582,5,430000
Toyota,Fortuner,4,29000,Diesel,Manual,14.24,2755,7,2550000
Maruti,Swift Dzire,6,32900,Petrol,Manual,20.85,1197,5,560000
Datsun,RediGO,4,20260,Petrol,Manual,22.5,999,5,245000
Volkswagen,Polo,4,22815,Petrol,Manual,16.47,1198,5,625000
Volkswagen,Polo,8,123000,Petrol,Manual,16.47,1198,5,230000
Hyundai,i10,10,40258,Petrol,Manual,19.81,1086,5,230000
Tata,Tiago,2,16000,Petrol,Manual,23.84,1199,5,500000
Mahindra,XUV500,6,65000,Diesel,Manual,15.1,2179,7,750000
Toyota,Innova,4,33000,Diesel,Manual,13.68,2393,8,1725000
Datsun,GO,5,11650,Petrol,Manual,19.44,1198,7,450000
Volkswagen,Vento,10,100000,Diesel,Manual,20.54,1598,5,310000
Volvo,XC90,3,33000,Diesel,Automatic,17.2,1969,7,5499000
Maruti,Swift,1,5000,Petrol,Manual,21.21,1197,5,620000
Toyota,Fortuner,10,87645,Diesel,Manual,11.5,2982,7,1050000
Maruti,Swift,6,50000,Diesel,Manual,25.2,1248,5,450000
Hyundai,Creta,6,64000,Diesel,Automatic,17.01,1582,5,695000
Maruti,Swift Dzire,4,19000,Petrol,Manual,21.21,1197,5,650000
Honda,City,6,74995,Petrol,Manual,17.4,1497,5,640000
Mahindra,Scorpio,6,65859,Diesel,Manual,15.4,2179,7,975000
Maruti,Wagon R,8,75000,Petrol,Manual,20.51,998,5,300000
Hyundai,Verna,11,50000,Diesel,Automatic,16.2,1493,5,199000
Ford,Ecosport,6,55000,Diesel,Manual,23,1498,5,450000
Maruti,Swift Dzire,5,80000,Diesel,Manual,26.59,1248,5,550000
Honda,Jazz,4,20000,Petrol,Automatic,19,1199,5,625000
Hyundai,i20,4,48000,Petrol,Manual,17.19,1197,5,565000
Hyundai,Grand,7,52117,Petrol,Manual,18.9,1197,5,380000
Ford,Figo,8,57617,Diesel,Manual,20,1399,5,200000
Toyota,Fortuner,2,590000,Diesel,Manual,14.24,2755,7,2850000
Hyundai,Creta,5,21000,Diesel,Automatic,17.01,1582,5,1100000
Maruti,Wagon R,14,53000,Petrol,Manual,18.9,998,5,130000
Toyota,Fortuner,3,70000,Diesel,Manual,14.24,2755,7,2600000
Ford,Ecosport,6,36490,Diesel,Manual,21.7,1498,5,525000
Hyundai,Grand,5,15000,Petrol,Manual,18.9,1197,5,425000
Maruti,Vitara,2,30000,Diesel,Manual,24.3,1248,5,850000
Maruti,Celerio,3,72000,Petrol,Manual,21.63,998,5,470000
Datsun,GO,5,58000,Petrol,Manual,20.62,1198,7,285000
Maruti,Swift Dzire,7,120000,Diesel,Manual,23.4,1248,5,380000
Honda,City,7,45000,Petrol,Manual,17.8,1497,5,525000
Mahindra,Thar,3,20000,Diesel,Manual,16.55,2498,6,900000
Hyundai,i10,7,63000,Petrol,Manual,19.81,1086,5,250000
Hyundai,Creta,3,17000,Petrol,Manual,15.8,1591,5,1350000
Honda,City,4,15000,Diesel,Manual,25.6,1498,5,1045000
Mahindra,XUV500,9,135000,Diesel,Manual,15.1,2179,7,525000
Maruti,Vitara,4,70000,Diesel,Manual,24.3,1248,5,750000
Maruti,Swift,7,75000,Diesel,Manual,17.8,1248,5,470000
Maruti,Swift Dzire,4,25000,Petrol,Manual,21.21,1197,5,650000
Maruti,Swift Dzire,6,60000,Diesel,Manual,26.59,1248,5,495000
Honda,WR-V,1,5000,Petrol,Manual,17.5,1199,5,924000
Maruti,Alto,3,55000,Petrol,Manual,24.7,796,5,230000
Mahindra,XUV500,4,48900,Diesel,Manual,16,2179,7,1125000
Maruti,Celerio,4,33000,Petrol,Automatic,21.63,998,5,480000
Maruti,Alto,6,60000,Petrol,Manual,23.95,998,5,240000
Honda,Amaze,6,80000,Petrol,Manual,18,1198,5,350000
Ford,Ecosport,6,45000,Diesel,Manual,22.77,1498,5,595000
Maruti,Baleno,4,36000,Petrol,Manual,21.4,1197,5,575000
Maruti,Wagon R,3,15000,Petrol,Manual,20.51,998,5,418000
Datsun,RediGO,3,25000,Petrol,Manual,22.7,799,5,250000
Hyundai,Elantra,3,19000,Diesel,Manual,22.7,1582,5,1700000
Hyundai,Grand,5,23300,Petrol,Manual,18.9,1197,5,395000
Mahindra,XUV500,4,90000,Diesel,Automatic,16,2179,7,1225000
Hyundai,i10,9,42000,Petrol,Manual,20.36,1197,5,229000
Ford,Endeavour,6,132000,Diesel,Automatic,11.4,2953,7,2300000
Skoda,Superb,11,39256,Petrol,Automatic,13.7,1798,5,369000
Hyundai,Verna,8,50000,Petrol,Manual,17.01,1591,5,530000
Hyundai,Grand,6,45000,Petrol,Manual,18.9,1197,5,399000
Hyundai,i20,3,41000,Petrol,Manual,17.19,1197,5,650000
Maruti,Wagon R,6,28207,Petrol,Manual,21.79,998,5,320000
Maruti,Swift Dzire,9,80000,Diesel,Manual,19.3,1248,5,410000
Honda,Amaze,2,7917,Petrol,Manual,18.6,1199,5,680000
Maruti,Swift,3,30000,Petrol,Manual,21.21,1197,5,552000
Maruti,Wagon R,5,29836,Petrol,Manual,20.51,998,5,425000
Maruti,Eeco,1,5512,Petrol,Manual,15.37,1196,5,465000
Maruti,Vitara,4,26426,Diesel,Manual,24.3,1248,5,900000
Hyundai,Santro,2,20000,Petrol,Manual,20.3,1086,5,475000
Tata,Nexon,3,15000,Diesel,Manual,21.5,1497,5,850000
Mahindra,XUV500,1,10000,Diesel,Manual,15.1,2179,7,1800000
Hyundai,Grand,5,70000,Petrol,Manual,18.9,1197,5,410000
Mahindra,KUV100,3,15000,Petrol,Manual,18.15,1198,6,450000
Maruti,Wagon R,11,80566,Petrol,Manual,18.9,998,5,250000
Maruti,Celerio,4,20500,Petrol,Manual,23.1,998,5,350000
Ford,Ecosport,5,59000,Diesel,Manual,23,1498,5,610000
Hyundai,Verna,8,136700,Diesel,Automatic,22.32,1582,5,350000
Tata,Safari,10,120000,Diesel,Manual,11.57,2179,7,400000
Mahindra,XUV500,8,70000,Diesel,Manual,15.1,2179,7,800000
Maruti,Swift,3,39001,Petrol,Automatic,21.21,1197,5,625000
Maruti,Baleno,2,50000,Diesel,Manual,27.39,1248,5,700000
Hyundai,Creta,5,37895,Diesel,Manual,21.38,1396,5,709000
Maruti,Swift Dzire,4,56494,Diesel,Manual,28.4,1248,5,850000
Maruti,Swift Dzire,3,65000,Diesel,Manual,28.4,1248,5,750000
Mahindra,Scorpio,4,120000,Diesel,Manual,15.4,1997,7,1000000
Mercedes-Benz,GLS,5,71000,Diesel,Automatic,11,2987,7,5375000
Tata,Nexon,3,50000,Petrol,Manual,17,1198,5,750000
Maruti,Baleno,4,30000,Petrol,Manual,21.4,1197,5,610000
Volkswagen,Vento,6,32500,Diesel,Manual,20.34,1498,5,459000
Maruti,Swift Dzire,5,50000,Petrol,Manual,20.85,1197,5,460000
Hyundai,i20,5,78000,Diesel,Manual,21.9,1396,5,560000
Honda,WR-V,3,20637,Diesel,Manual,25.5,1498,5,800000
Maruti,Swift,5,68000,Diesel,Manual,28.4,1248,5,580000
Maruti,Alto,3,20000,Petrol,Manual,23.95,998,5,350000
Toyota,Fortuner,3,60000,Diesel,Automatic,12.9,2755,7,3000000
Maruti,Wagon R,21,80000,Petrol,Manual,18.9,998,5,40000
Hyundai,Grand,5,15000,Petrol,Manual,18.9,1197,5,430000
Hyundai,i20,4,5000,Petrol,Manual,18.6,1197,5,557000
Toyota,Innova,11,280000,Diesel,Manual,12.8,2494,8,340000
Maruti,Alto,2,5000,Petrol,Manual,24.7,796,5,300000
Honda,WR-V,3,11000,Diesel,Manual,25.5,1498,5,825000
Hyundai,Grand,4,54264,Petrol,Manual,18.9,1197,5,470000
Maruti,Alto,10,40256,Petrol,Manual,19.7,796,5,138000
Hyundai,Grand,4,10000,Petrol,Manual,18.9,1197,5,465000
Honda,City,4,61000,Diesel,Manual,26,1498,5,870000
Maruti,Ignis,3,43000,Petrol,Manual,20.89,1197,5,500000
Maruti,Ignis,4,15000,Petrol,Manual,20.89,1197,5,475000
Hyundai,i20,3,12500,Diesel,Manual,21.19,1396,5,780000
Volkswagen,Vento,6,48000,Diesel,Automatic,21.21,1498,5,559000
Hyundai,i20,6,80000,Petrol,Manual,18.6,1197,5,520000
Skoda,Rapid,8,71000,Diesel,Manual,20.5,1598,5,270000
Honda,Amaze,8,48000,Diesel,Manual,25.8,1498,5,350000
Renault,KWID,2,6378,Petrol,Manual,23.01,999,5,399000
Maruti,Wagon R,7,76000,Petrol,Manual,21.79,998,5,325000
